FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,COUNTY,TYPE_CNTRL,TYPE_CARE,ADDRESS,CITY,ZIP_CODE,OWNER,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,TOT_ASST
106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,1/1/2021,12/31/2021,365,Riverside,Investor,General,25500 MEDICAL CENTER DRIVE,MURRIETA,92362,"UNIVERSAL HEALTH SERVICES, INC.",15556,0,0,0,0,0,36531934,91949143,26282262,36672303,0,16413018,144759108,1942288,19902840,562194935
106100899,ST. AGNES MEDICAL CENTER,7/1/2021,6/30/2022,365,Fresno,Non-Profit,General,1303 EAST HERNDON AVENUE,FRESNO,93720,TRINITY HEALTH,22629,0,0,0,0,0,179264506,75225403,22925751,128536583,0,71365100,80628815,0,3293389,722419355
106361339,ST. BERNARDINE MEDICAL CENTER,7/1/2021,6/30/2022,365,San Bernardino,Non-Profit,General,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,DIGNITY HEALTH,13388,0,0,0,0,0,37582988,91074275,24136117,135482492,0,3618496,96017557,-4572402,1522845,286704169
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,7/1/2021,6/30/2022,365,Tehama,Non-Profit,General,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,COMMONSPIRIT HEALTH,3255,0,0,0,0,0,41923046,8605170,7132493,32976080,0,7245865,63200355,328788,234589,328887638
106190754,ST. FRANCIS MEDICAL CENTER,1/1/2021,12/31/2021,365,Los Angeles,Investor,General,3630 E. IMPERIAL HIGHWAY,LYNWOOD,90262,"PRIME HEALTHCARE SERVICES, INC.",14244,2682,0,0,0,0,32407870,104195719,131327186,199159066,5769697,18331963,20101006,0,694343,769643422
106380960,ST. FRANCIS MEMORIAL HOSPITAL,7/1/2021,6/30/2022,365,San Francisco,Non-Profit,General,900 HYDE STREET,SAN FRANCISCO,94109,DIGNITY HEALTH,2718,1102,0,181,0,0,34868143,12413276,15468379,23909930,0,12185472,78182601,905678,1230610,200941038
106560529,ST. JOHN'S REGIONAL MEDICAL CENTER,7/1/2021,6/30/2022,365,Ventura,Non-Profit,General,1600 NORTH ROSE AVENUE,OXNARD,93003,COMMONSPIRIT HEALTH,12242,0,0,487,807,0,125751261,52333784,16104069,95890262,0,24584722,171144123,1553240,701269,537283103
106392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,7/1/2021,6/30/2022,365,San Joaquin,Non-Profit,Psychiatric,2510 NORTH CALIFORNIA STREET,STOCKTON,95204,"PORT CITY OPERATING COMPANY, LLC",0,1904,0,0,0,0,4071704,5175963,0,1102609,0,167767,9152828,-55181,97,9656180
106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,7/1/2021,6/30/2022,365,San Joaquin,Non-Profit,General,1800 NORTH CALIFORNIA STREET,STOCKTON,95204-6088,"PORT CITY OPERATING COMPANY, LLC",19070,0,0,0,0,0,147571723,108505728,42585100,112878333,0,9272061,238308984,1432828,5167905,758245716
106190053,ST. MARY MEDICAL CENTER - LONG BEACH,7/1/2021,6/30/2022,365,Los Angeles,Non-Profit,General,1050 LINDEN AVENUE,LONG BEACH,90813-3393,DIGNITY HEALTH,9416,0,0,264,0,0,40818486,32868790,42410135,162769467,0,6415059,70058432,51203,311636,288859694
106380965,ST. MARY'S MEDICAL CENTER - SAN FRANCISCO,7/1/2021,6/30/2022,365,San Francisco,Non-Profit,General,450 STANYAN STREET,SAN FRANCISCO,94117,COMMONSPIRIT HEALTH,3360,669,0,194,0,0,59355906,32003243,7762302,10812340,0,5969774,85068967,477802,879206,258429588
106010967,ST. ROSE HOSPITAL,10/1/2020,9/30/2021,365,Alameda,Non-Profit,General,27200 CALAROGA AVENUE,HAYWARD,94545,HAYWARD SISTERS HOSPITAL,3940,0,0,0,0,0,23653113,10881415,21305107,22444407,0,3834476,20499457,0,79899,71008486
106514005,STABLER LANE BEHAVIORAL HEALTH - PHF,7/1/2021,6/30/2022,365,Sutter,Investor,Psychiatric,1253 STABLER LANE,YUBA CITY,95993,"NORTH VALLEY BEHAVIORAL HEALTH, LLC",0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,1072329
106430905,STANFORD HEALTH CARE,9/1/2020,8/31/2021,365,Santa Clara,Non-Profit,General,300 PASTEUR DRIVE,STANFORD,94305,STANFORD HEALTH CARE,28512,756,0,0,0,0,847001301,255585436,112121022,235837981,0,373743541,3578278184,0,16958117,10339511381
106504038,STANISLAUS SURGICAL HOSPITAL,1/1/2021,12/31/2021,365,Stanislaus,Investor,Specialty,1421 OAKDALE ROAD,MODESTO,95355,STANISLAUS SURGICAL HOSPITAL,303,0,0,0,0,0,8397474,870496,65941,2770286,49293,13693572,518307,0,437931,41270922
106194967,STAR VIEW ADOLESCENT - PHF,1/1/2021,12/31/2021,365,Los Angeles,Investor,Psychiatric,4025 W 226TH STREET,TORRANCE,90505,STARS BEHAVIORAL HEALTH GROUP HOLDING COMPANY,0,65,0,0,0,0,0,0,0,0,0,4941078,0,0,0,26762242
106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,7/1/2021,6/30/2022,365,Modoc,District,General,741 MAIN STREET,CEDARVILLE,96104,SURPRISE VALLEY HEALTH CARE DISTRICT,33,0,0,0,32,0,4395401,6246,47428,3396682,0,173166,16343,0,93667,8265237
106514001,SUTTER - YUBA - PHF,7/1/2021,6/30/2022,365,Sutter,City/County,Psychiatric,"1965 LIVE OAK BLVD., SUITE A",YUBA CITY,95991,COUNTY OF SUTTER,0,293,0,0,0,0,0,0,0,0,0,1481492,1212,0,483728,0
106034002,SUTTER AMADOR HOSPITAL,1/1/2021,12/31/2021,365,Amador,Non-Profit,General,200 MISSION BLVD,JACKSON,95642,SUTTER HEALTH,2091,0,0,0,0,0,31641326,7068807,6334238,11288945,2433,11980141,40318876,0,44639,64083426
106310791,SUTTER AUBURN FAITH HOSPITAL,1/1/2021,12/31/2021,365,Placer,Non-Profit,General,11815 EDUCATION STREET,AUBURN,95602,SUTTER HEALTH,3205,0,0,0,0,0,56133493,29091254,7353725,17927394,152,12808226,65550980,0,353138,66117911
106344017,SUTTER CENTER FOR PSYCHIATRY,1/1/2021,12/31/2021,365,Sacramento,Non-Profit,Psychiatric,7700 FOLSOM BLVD,SACRAMENTO,95826,SUTTER HEALTH,0,2733,0,0,0,0,4585770,2187325,3363167,10128,0,7282455,24761319,0,22136,16759505
106084001,SUTTER COAST HOSPITAL,1/1/2021,12/31/2021,365,Del Norte,Non-Profit,General,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,SUTTER COAST HOSPITAL,1665,0,0,135,0,0,34771337,1333888,7391242,18674002,11932,7778589,31430143,0,75068,47113490
106574010,SUTTER DAVIS HOSPITAL,1/1/2021,12/31/2021,365,Yolo,Non-Profit,General,2000 SUTTER PLACE,DAVIS,95616,SUTTER HEALTH,3392,0,0,0,0,0,27441500,15155858,9754192,14904072,0,4882553,89153060,0,114355,78015693
106070934,SUTTER DELTA MEDICAL CENTER,1/1/2021,12/31/2021,365,Contra Costa,Non-Profit,General,3901 LONE TREE WAY,ANTIOCH,94509,SUTTER HEALTH,6263,0,0,0,0,0,46449617,18234877,29963538,42820273,0,9548150,74368157,0,273000,121275676
106171395,SUTTER LAKESIDE HOSPITAL,1/1/2021,12/31/2021,365,Lake,Non-Profit,General,5176 HILL ROAD EAST,LAKEPORT,95453-6300,SUTTER HEALTH,1438,0,0,0,104,0,26358391,3199500,7136252,19584497,14162,7019794,26870328,0,69367,47360982
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,1/1/2021,12/31/2021,365,Santa Cruz,Non-Profit,General,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,SUTTER HEALTH,852,0,0,0,0,0,19177903,3853618,1572621,2494571,78563,1727146,57653389,0,294292,41780569
106341051,SUTTER MEDICAL CENTER - SACRAMENTO,1/1/2021,12/31/2021,365,Sacramento,Non-Profit,General,2801 L STREET,SACRAMENTO,95816,SUTTER HEALTH,27048,0,0,0,0,0,226606346,119349487,118786639,172891564,11017,89602875,615417270,1,858954,1216747268
106311000,SUTTER ROSEVILLE MEDICAL CENTER,1/1/2021,12/31/2021,365,Placer,Non-Profit,General,ONE MEDICAL PLAZA,ROSEVILLE,95661,SUTTER HEALTH,21749,0,0,889,0,0,216438345,108021466,37624088,73395173,1061,47288647,477042586,0,1302434,543299683
106494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,1/1/2021,12/31/2021,365,Sonoma,Non-Profit,General,3325 CHANATE ROAD,SANTA ROSA,95404,SUTTER HEALTH,6927,0,0,0,0,0,82164745,22003497,24251056,52328725,75463,17367918,149641444,0,309883,421525247
106481094,SUTTER SOLANO MEDICAL CENTER,1/1/2021,12/31/2021,365,Solano,Non-Profit,General,300 HOSPITAL DRIVE,VALLEJO,94589,SUTTER HEALTH,3547,0,0,0,0,0,38921200,10911084,17630962,30000457,588,5586192,39793582,-1,147172,77242482
106514030,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,1/1/2021,12/31/2021,365,Sutter,Investor,General,455 PLUMAS BLVD,YUBA CITY,95991,SUTTER VALLEY MEDCIAL FOUNDATION,268,0,0,0,0,0,10098032,722874,1447,689031,0,1817942,19949797,0,687274,18971647
106391056,SUTTER TRACY COMMUNITY HOSPITAL,1/1/2021,12/31/2021,365,San Joaquin,Non-Profit,General,1420 N TRACY BLVD,TRACY,95376,SUTTER CENTRAL VALLEY HOSPITALS,3335,0,0,0,0,0,22550166,11172556,13569013,17870873,0,7364311,90114192,0,265482,83720944
106291053,TAHOE FOREST HOSPITAL,7/1/2021,6/30/2022,365,Nevada,District,General,10121 PINE AVENUE,TRUCKEE,96160,TAHOE FOREST HOSPITAL DISTRICT,1508,0,0,0,11,0,58834986,4981566,13303238,17088683,0,18958997,128213633,530756,7141929,417218875
106190782,TARZANA TREATMENT CENTER,7/1/2021,6/30/2022,365,Los Angeles,Non-Profit,Specialty,18646 OXNARD STREET,TARZANA,91356,"TARZANA TREATMENT CENTERS, INC.",0,0,4135,0,0,0,805475,0,10086519,0,1187957,1262726,0,0,54951,72679853
106094002,TELECARE EL DORADO COUNTY P.H.F.,7/1/2021,6/30/2022,365,El Dorado,Investor,Psychiatric,935-B SPRING STREET,PLACERVILLE,95667,TELECARE CORPORATION,0,254,0,0,0,0,0,0,56488,0,466172,4461087,0,0,0,2536656
106014207,TELECARE HERITAGE - PHF,7/1/2021,6/30/2022,365,Alameda,Investor,Psychiatric,2633 EAST 27TH STREET,OAKLAND,94601,TELECARE CORPORATION,0,1028,0,0,0,0,301177,0,0,430439,76144,0,9045593,0,0,10395118
106334457,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,7/1/2021,6/30/2022,365,Riverside,Investor,Psychiatric,47-915 OASIS STREET,INDIO,92201,TELECARE CORPORATION,0,390,0,0,0,0,0,0,44733,0,719501,1000768,3496792,0,0,2866045
106444029,TELECARE SANTA CRUZ - PHF,7/1/2021,6/30/2022,365,Santa Cruz,Investor,Psychiatric,"2250 SOQUEL AVE, SUITE 150",SANTA CRUZ,95062,TELECARE CORPORATION,0,434,0,0,0,0,1893816,0,1733761,0,756414,0,3605637,0,0,5600077
106504081,TELECARE STANISLAUS COUNTY - PHF,7/1/2021,6/30/2022,365,Stanislaus,Investor,Psychiatric,1904 RICHLAND AVENUE,CERES,95307,TELECARE CORPORATION,0,775,0,0,0,0,0,0,103871,0,694156,5344530,0,0,0,3042460
106014226,TELECARE WILLOW ROCK CENTER - PHF,7/1/2021,6/30/2022,365,Alameda,Investor,Psychiatric,2050 FAIRMONT DRIVE,SAN LEANDRO,94578,TELECARE CORPORATION,0,407,0,0,0,0,0,0,0,0,1063162,4467866,2408499,0,0,7653693
106334564,TEMECULA VALLEY HOSPITAL,1/1/2021,12/31/2021,365,Riverside,Investor,General,31700 TEMECULA PKWY,TEMECULA,92592,"UNIVERSAL HEALTH SERVICES, INC.",9406,0,0,0,0,0,57878038,48224270,15752326,20074436,0,12904817,76292447,1262918,5595438,190506604
106400548,TENET HEALTH CENTRAL COAST TWIN CITIES COMMUNITY HOSPITAL,1/1/2021,12/31/2021,365,San Luis Obispo,Investor,General,1100 LAS TABLAS ROAD,TEMPLETON,93465,TENET HEALTHCARE CORPORATION,3721,0,0,0,0,0,27451763,7898382,6515787,20004520,32744,1460438,61371628,314550,0,245702843
106330120,THE BETTY FORD CENTER,1/1/2021,12/31/2021,365,Riverside,Non-Profit,Specialty,39000 BOB HOPE DRIVE,RANCHO MIRAGE,92270-3221,HAZELDEN BETTY FORD FOUNDATION,0,0,1464,0,0,0,0,0,0,0,0,22471122,0,-109468,191581,31019381
106191225,TOM REDGATE MEMORIAL RECOVERY CENTER,7/1/2021,6/30/2022,365,Los Angeles,Non-Profit,Specialty,1775 CHESTNUT ST,LONG BEACH,90813,"BEHAVIORAL HEALTH SERVICES, INC",0,0,648,0,0,215,0,0,0,0,4319304,0,0,0,0,2894688
106190422,TORRANCE MEMORIAL MEDICAL CENTER,7/1/2021,6/30/2022,365,Los Angeles,Non-Profit,General,3330 LOMITA BOULEVARD,TORRANCE,90505-5073,"TORRANCE HEALTH ASSOCIATION, INC",24607,0,0,0,424,0,150576225,154673313,21958508,28939383,0,6273389,398857991,0,2426251,1238980352
106364451,TOTALLY KIDS REHABILITATION HOSPITAL,1/1/2021,12/31/2021,365,San Bernardino,Investor,Specialty,1720 MOUNTAIN VIEW AVENUE,LOMA LINDA,92354,"MOUNTAIN VIEW CHILD CARE, INC",0,0,0,123,34,0,0,0,27329445,2421350,0,0,951871,0,0,8935224
106370780,TRI-CITY MEDICAL CENTER,7/1/2021,6/30/2022,365,San Diego,District,General,4002 VISTA WAY,OCEANSIDE,92056,TRI-CITY HOSPITAL DISTRICT,9114,0,0,199,0,0,53056834,67331366,42733427,36846115,0,30231977,86764192,10935,5234176,246949276
106531059,TRINITY HOSPITAL,1/1/2021,12/31/2021,365,Trinity,District,General,60 EASTER AVE.,WEAVERVILLE,96093,TRINITY HOSPITAL,262,0,0,0,4,0,8366362,0,884828,15777918,0,3677347,0,0,500005,27637008
106010776,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,7/1/2021,6/30/2022,365,Alameda,Non-Profit,Children,747 52ND STREET,OAKLAND,94609,CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND,7283,0,0,90,0,0,2984390,0,207541663,198089515,0,9405390,221764477,1,1653235,925374528
106381154,UCSF MEDICAL CENTER,7/1/2021,6/30/2022,365,San Francisco,Non-Profit,General,505 PARNASSUS AVENUE,SAN FRANCISCO,94143,REGENTS OF THE UNIVERSITY OF CALIFORNIA,34853,0,0,0,0,0,761033432,282967384,172924590,390930089,180054064,146975742,3006085640,0,80451161,8310081894
106341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,7/1/2021,6/30/2022,365,Sacramento,Non-Profit,General,2315 STOCKTON BOULEVARD,SACRAMENTO,95817,UC DAVIS MEDICAL CENTER,27619,0,0,509,0,0,565253481,132788940,280101775,573027780,1326761,89854121,1406009311,3973434,33554,4703760497
106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,7/1/2021,6/30/2022,365,Orange,Non-Profit,General,101 THE CITY DRIVE SOUTH,ORANGE,92868,REGENTS OF THE UNIVERSITY OF CALIFORNIA,35899,936,0,346,0,0,298936257,89333421,159292291,295399016,3756996,15223744,741633532,5406239,0,3218524491
106370782,UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,7/1/2021,6/30/2022,365,San Diego,Non-Profit,General,200 W. ARBOR DRIVE,SAN DIEGO,92103-9981,REGENTS OF THE UNIVERSITY OF CALIFORNIA,34985,719,0,0,0,0,519836135,263374576,326400437,524587642,271449,57736739,1420079972,10842776,0,3758343109
106191216,USC KENNETH NORRIS JR. CANCER HOSPITAL,7/1/2021,6/30/2022,365,Los Angeles,Non-Profit,Specialty,1441 EASTLAKE AVENUE,LOS ANGELES,90033,UNIVERSITY OF SOUTHERN CALIFORNIA,1480,0,0,0,0,0,154285353,33720956,11091238,30662971,0,6164688,214084814,-1517603,756164,247652786
106190818,USC VERDUGO HILLS HOSPITAL,7/1/2021,6/30/2022,365,Los Angeles,Non-Profit,General,1812 VERDUGO BOULEVARD,GLENDALE,91208,USC VERDUGO HILLS HOSPITAL,5499,403,0,0,0,0,48358600,65163109,10131278,25448220,0,0,8861859,150225,-5096803,82044598
106204019,VALLEY CHILDREN'S HOSPITAL,10/1/2020,9/30/2021,365,Madera,Non-Profit,Children,9300 VALLEY CHILDRENS PLACE,MADERA,93636-8761,VALLEY CHILDRENS HEALTHCARE,10138,0,0,84,0,0,467136,0,264755345,105693491,0,8340011,247567777,0,2464617,2106397734
106190812,VALLEY PRESBYTERIAN HOSPITAL,1/1/2021,12/31/2021,365,Los Angeles,Non-Profit,General,15107 VANOWEN STREET,VAN NUYS,91405-4542,VALLEY PRESBYTERIAN HOSPITAL,11749,0,0,344,0,0,45596196,23727085,71418615,293192646,0,5139897,31566153,0,210428,663962515
106014050,VALLEYCARE MEDICAL CENTER,9/1/2020,8/31/2021,365,Alameda,Non-Profit,General,5555 W. LAS POSITAS BLVD,PLEASANTON,94588,THE HOSPITAL COMMITTEE OF LIVERMORE,6829,0,0,0,0,0,71142813,17521306,9460659,9144571,0,16014591,216389546,0,7510288,341971085
106560481,VENTURA COUNTY MEDICAL CENTER,7/1/2021,6/30/2022,365,Ventura,City/County,General,300 HILLMONT AVE,VENTURA,93003,COUNTY OF VENTURA,10344,797,0,0,0,0,44205419,10482402,99659133,205624015,0,18674653,49084783,0,1773864,692305756
106454012,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,1/1/2021,12/31/2021,365,Shasta,Investor,Specialty,2801 EUREKA,REDDING,96001,"VIBRA HEALTHCARE, LLC",0,0,0,493,276,0,21202142,990591,0,14187090,0,0,3573338,0,0,9602874
106344035,VIBRA HOSPITAL OF SACRAMENTO,1/1/2021,12/31/2021,365,Sacramento,Investor,Specialty,330 MONTROSE DRIVE,FOLSOM,95630,"VIBRA HEALTHCARE, LLC",0,0,0,431,0,0,13225743,5372482,220782,9634336,0,16209671,0,0,0,66955528
106334533,VIBRA REHABILITATION HOSPITAL OF RANCHO MIRAGE,1/1/2021,12/31/2021,365,Riverside,Investor,Specialty,70077 RAMON ROAD,RANCHO MIRAGE,92270,JOINT VENTURE EISENHOWER MED CTR & ERNEST HC,0,0,0,863,0,0,17470127,968996,427697,887150,0,1587890,0,0,0,8488349
106361370,VICTOR VALLEY GLOBAL MEDICAL CENTER,1/1/2021,12/31/2021,365,San Bernardino,Investor,General,15248 ELEVENTH STREET,VICTORVILLE,92395,KALI P. CHADHURI,5445,0,0,0,0,0,15771466,12258115,2137152,53674202,0,10718102,4255648,0,1751563,77732869
106010987,WASHINGTON HOSPITAL - FREMONT,7/1/2021,6/30/2022,365,Alameda,District,General,2000 MOWRY AVENUE,FREMONT,94538,WASHINGTON TOWNSHIP HEALTHCARE DISTRICT,9838,0,0,0,0,0,126933683,27991263,18897616,30265360,0,20973113,285385452,1487,5671662,1294596308
106444013,WATSONVILLE COMMUNITY HOSPITAL,1/1/2021,12/31/2021,365,Santa Cruz,Investor,General,75 NIELSON STREET,WATSONVILLE,95076,COMMUNITY HEALTH SYSTEMS INC.,4074,0,0,0,0,0,22639991,5429769,15399623,39922146,0,3762486,32381322,0,85758,85969166
106301379,WEST ANAHEIM MEDICAL CENTER,1/1/2021,12/31/2021,365,Orange,Investor,General,3033 ORANGE AVENUE,ANAHEIM,92804,"PRIME HEALTHCARE SERVICES, INC.",5275,303,0,0,59,0,35070261,21673103,16208754,40357110,0,16098611,9261602,0,771949,176695285
106190857,WEST COVINA MEDICAL CENTER,1/1/2021,12/31/2021,365,Los Angeles,Investor,General,725 SOUTH ORANGE BOULEVARD,WEST COVINA,91790,WEST COVINA MEDICAL CENTER,470,0,0,0,350,0,3801068,1093073,1155019,1501617,0,4938284,8074621,0,22746,9066566
106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,1/1/2021,12/31/2021,365,Los Angeles,Investor,General,7300 MEDICAL CENTER DRIVE,WEST HILLS,91307,"HCA HEALTHCARE, INC.",7627,0,0,0,0,0,77946688,37715889,7556377,14687404,0,14834032,93750939,0,3270831,1300459917
106190883,WHITTIER HOSPITAL MEDICAL CENTER,7/1/2021,6/30/2022,365,Los Angeles,Investor,General,9080 COLIMA ROAD,WHITTIER,90605,WHITTIER HOSPITAL MEDICAL CENTER,5334,0,0,0,11,0,12105629,21096549,24583199,39596984,0,1719057,24174165,0,228671,103756664
106571086,WOODLAND MEMORIAL HOSPITAL,7/1/2021,6/30/2022,365,Yolo,Non-Profit,General,1325 COTTONWOOD STREET,WOODLAND,95625,DIGNITY HEALTH,3082,1116,0,0,0,0,32773448,28129783,14233771,29692487,0,5732043,98577948,0,84442,127384705
106380939,ZUCKERBERG SAN FRANCISCO GENERAL HOSPITAL & TRAUMA CENTER,7/1/2021,6/30/2022,365,San Francisco,City/County,General,1001 POTRERO AVE,SAN FRANCISCO,94110,CITY AND COUNTY OF SAN FRANCISCO,13543,732,0,0,359,0,145542749,32633921,158033852,270544528,2241388,89075053,115165173,0,0,839566944
